index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,id,processed_tweets,LOC,place
cardigan,-1.11574125289917,-1.9735161066055298,0.06252151727676392,-0.12121454626321793,-0.5505114197731018,-0.9403965473175049,0.5874794721603394,-0.03803155571222305,0.7526755928993225,-0.2867374122142792,0.19931933283805847,0.5701181888580322,-1.3415149450302124,0.21527712047100067,-0.4873526692390442,0.040578849613666534,0.15097954869270325,-0.4886813759803772,-0.23077288269996643,-0.17377132177352905,-0.22401505708694458,-0.14563225209712982,0.3550794720649719,-0.7112231850624084,-0.5755804181098938,0.9187629818916321,0.11384624242782593,-0.1894490122795105,-0.10564577579498291,-0.8565361499786377,-0.2535233199596405,1.0156711339950562,1.0234591960906982,-1.4119876623153687,0.9107178449630737,-1.120314121246338,-0.2823898494243622,-0.0478023961186409,0.45755496621131897,0.3762233555316925,-0.620184063911438,-0.3633003234863281,0.6561291217803955,-0.38575708866119385,0.17981737852096558,0.13417847454547882,0.37827157974243164,-0.16231787204742432,0.3770125210285187,-0.5309846997261047,535454937354743810,the smell of his cardigan tho ,,"West Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535442822095073280, eeeeee havent bathe  i can smell you from jurong west,,"West Region, Singapore"
rain,-0.9015682935714722,-0.37056204676628113,0.4964354932308197,-0.37107378244400024,-0.8719040155410767,1.1970683336257935,1.2952067852020264,0.03799201920628548,-0.21955430507659912,-0.021817464381456375,0.21133121848106384,-0.2627277076244354,-4.429386138916016,0.2778865396976471,-0.48314908146858215,0.04892062023282051,0.19852323830127716,0.040483906865119934,-0.4111027121543884,-0.41858023405075073,-0.2409375011920929,-0.7289330959320068,0.444156289100647,0.3953283429145813,0.7614374160766602,0.1488189697265625,-0.2448118031024933,1.2029448747634888,-0.2622932195663452,0.7012922167778015,-0.2755745053291321,0.5051379799842834,0.678152322769165,0.32516658306121826,0.22699591517448425,-0.01065916195511818,-1.545620322227478,0.30017027258872986,0.7370965480804443,1.228078842163086,-1.1619795560836792,0.1488262116909027,-0.1709406077861786,0.23010513186454773,-0.3722378611564636,0.6044068932533264,-0.15490837395191193,-0.1200394481420517,-0.31308695673942566,1.3571213483810425,535398048437121024,"lady rain
 
there were times when the sky would bring me nothing 
except the smell of the rain at http instagram compvnstwlmufj",,"Central Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535352771596152832,i cannot stay in the room already the smell of hahahahahaa,,"East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535313531646660608, you cant even smell your own stink so what gives you the right to judge others ,,"North Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535145111320293377,i smell strawberry milk tea ,,"North-East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535078549095329792, i think i just farted   hope nobody would hearsmell it though,,"Central Region, Singapore"
mintak,0.24172534048557281,1.3213125467300415,0.28873828053474426,-0.19674907624721527,-1.1572102308273315,0.024296652525663376,1.2447856664657593,-0.07056639343500137,1.1628239154815674,2.0606491565704346,-1.1178839206695557,-0.2594956159591675,-0.4110824465751648,-0.5971413850784302,0.9266312718391418,1.1261001825332642,0.5097724795341492,-0.7330787181854248,-0.2788622975349426,-0.7327895164489746,-0.7694345712661743,-0.12827827036380768,-0.41134223341941833,-0.12183737009763718,-0.5911762118339539,-0.6113542914390564,0.64717698097229,-0.9871500134468079,0.4072560966014862,0.06200585886836052,0.040860243141651154,0.7270206212997437,-0.13521064817905426,-0.09149396419525146,-0.3499149978160858,-0.40328431129455566,0.9298164248466492,0.13759563863277435,0.42490828037261963,-0.20894679427146912,-0.7787057757377625,-0.42403388023376465,-0.5963152050971985,-0.6741992235183716,0.4356817901134491,-1.699432611465454,-1.0578744411468506,-1.007613182067871,1.005835771560669,-0.5814380645751953,535026434075402240,love the smell of babies mintak kene cium cium mmmmm ,,"North Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534951079557877760,wa my mei and me cooked fried rice until smell like elephant poop and now thinking if want to call for mac lol,,"North Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534913840572403712,i smell popcorn chicken omg so hungry right now ,,"East Region, Singapore"
bitumen,-0.4206071197986603,-0.13971270620822906,-0.07089775800704956,0.14731988310813904,0.11906242370605469,0.14634868502616882,-0.2786533832550049,-0.6514596939086914,0.7539993524551392,-0.819206953048706,0.1707530915737152,-0.8484452366828918,0.16263890266418457,0.017675315961241722,0.870966374874115,-0.45705658197402954,1.0691553354263306,0.224379301071167,0.7810763716697693,0.1756686419248581,0.02711726725101471,0.17337709665298462,0.0859442800283432,-0.07092077285051346,0.15577760338783264,1.0398296117782593,0.028445124626159668,0.6428928971290588,-0.7837302684783936,0.02913251332938671,0.5581955313682556,0.4763554334640503,-0.08041255176067352,-0.5977972745895386,-0.34057092666625977,-0.6331180334091187,0.2331807017326355,0.5527528524398804,0.10551504790782928,0.44205713272094727,0.5120996832847595,-0.4594360888004303,-0.9288687705993652,-0.5079410672187805,-0.04670191556215286,0.4495692551136017,-0.5346141457557678,0.7073337435722351,-0.019402779638767242,0.7782139182090759,534912335941341184,wtf the bitumen smell ,,"East Region, Singapore"
your,-0.11311999708414078,-0.31411999464035034,-0.19829000532627106,0.9226999878883362,0.2112800031900406,0.061744000762701035,1.6083999872207642,0.012798000127077103,-0.2923099994659424,0.07405100017786026,-0.1600400060415268,0.13514000177383423,-6.246200084686279,-0.25641998648643494,-0.9118599891662598,-0.08133900165557861,0.5399900078773499,-0.15115000307559967,0.10113999992609024,-0.2591100037097931,-0.3298099935054779,0.18163999915122986,-0.18425999581813812,1.052299976348877,-0.7775800228118896,0.5199199914932251,0.5369499921798706,0.3890399932861328,0.7397300004959106,0.20600000023841858,-0.6977800130844116,-0.37922000885009766,-0.05548499897122383,-0.35069000720977783,0.8238099813461304,0.21544000506401062,0.5409799814224243,0.5997800230979919,-0.16841000318527222,-0.019626999273896217,-0.7559300065040588,-0.0731310024857521,-0.06080999970436096,0.052418000996112823,0.8532099723815918,-0.42587000131607056,0.5489100217819214,0.02326899953186512,0.6835200190544128,0.23964999616146088,534871685367738368,loving your smell ,,"Central Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534775386177949697,everyday i smell shit burning in my house ,,"East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534668424903806976,i smell mee pok but that may just be my fart,,"Central Region, Singapore"
ur,-0.27942582964897156,0.8063950538635254,0.49508950114250183,0.5644423961639404,0.2798343300819397,-0.3192635774612427,0.5810753703117371,0.1643272191286087,0.0369807705283165,0.9416037797927856,-0.9438291192054749,0.07224810123443604,-5.583042621612549,-0.30523747205734253,-1.3014594316482544,0.1639416366815567,0.7194229364395142,-0.43658140301704407,-0.39939218759536743,0.025185151025652885,-0.4559200704097748,0.2515769302845001,0.14304830133914948,1.2229725122451782,-0.7314794063568115,0.7053187489509583,0.6257554292678833,-0.39441627264022827,-0.2574399709701538,0.6309285759925842,-0.706931471824646,0.14400282502174377,0.2892064154148102,-0.20747925341129303,0.6722922325134277,0.054649218916893005,-0.2110697627067566,0.5995956063270569,-0.45116370916366577,0.2539258599281311,-0.975446343421936,0.199555903673172,0.14727549254894257,0.2209763079881668,0.011408446356654167,-0.48023346066474915,1.745390772819519,-0.4635227620601654,0.7152957916259766,0.29478389024734497,534629609984110592, i really miss u i miss ur smell i miss ur scent i miss ur hugs i miss ur kiss sighh,,"North-East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534556563390746624,i smell hh ,,"Central Region, Singapore"
ives,-0.4631228446960449,-1.2047507762908936,-0.0925053060054779,-1.0042732954025269,0.6080061197280884,-0.9028234481811523,-0.5084231495857239,-0.686781644821167,-0.7353643178939819,-1.1235237121582031,-0.17170797288417816,-0.4925457835197449,-0.8023198246955872,-0.06188618764281273,-0.20861278474330902,-0.47911274433135986,0.49555689096450806,0.3650154769420624,0.07852410525083542,0.5483946800231934,0.3581137955188751,0.2066918909549713,-0.35096704959869385,-0.926904559135437,0.16389724612236023,0.5860825181007385,0.8649040460586548,0.3725840151309967,0.25169187784194946,0.2764379382133484,1.1741042137145996,0.010887092910706997,0.5587965846061707,-0.1647215634584427,-1.3040868043899536,-0.40220388770103455,-0.908046305179596,0.9408473372459412,0.9917266368865967,0.6677321791648865,0.0360330305993557,-0.3027675151824951,0.09217731654644012,-0.1743558794260025,-0.49754881858825684,-0.10534197092056274,0.31251153349876404,-0.7093014121055603,0.41457706689834595,-0.06737256050109863,534458965803802624,smell of st ives lotion ,,"North Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534412658959605760,im alr asleep jn and thn decided t wake up bcos i smell food haha perangai budak gemuk sia ,,"North-East Region, Singapore"
wood,-0.41418325901031494,-1.642215371131897,0.8402019143104553,-0.148237943649292,0.8176077008247375,-0.8003840446472168,-0.40623393654823303,-0.6431760787963867,0.10481627285480499,-0.28932496905326843,0.46840453147888184,0.8892081379890442,-3.484311819076538,-0.6552302837371826,0.34216853976249695,-0.19288688898086548,0.12066873908042908,0.47147294878959656,0.48095476627349854,0.5620087385177612,-0.9398317933082581,0.013076371513307095,0.3398081660270691,-0.8845502138137817,0.179448202252388,0.36435675621032715,-0.8701328635215759,0.5927338600158691,0.4364747107028961,-0.11186745017766953,0.7780142426490784,0.7695322036743164,0.08092395216226578,-0.06472578644752502,-0.36369359493255615,-0.012728944420814514,0.6901723146438599,0.8865741491317749,1.3950635194778442,0.2632025182247162,-0.32204878330230713,0.8355720639228821,-0.12845800817012787,0.015214571729302406,0.5588882565498352,0.07389137893915176,0.4779154062271118,0.25129473209381104,0.35158687829971313,-0.061330199241638184,534370194269802497,not too sure if the smell of fresh wood is good for the body but im so glad my purchase is well paid off ,,"East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534351462210363392,why the fuck does air even smell like fucking you what the fuck no fuck you,,"North Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534343424787623936, knows that the sweet smell of coffee is like a bouquet of the prettiest blooms  http instagram compvgnhxhyqsf,,"Central Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534342490623455235,my sense of smell is now tainted with the awful stench of pus pls halp,,"West Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534326169999392771, incest do you mean incense  rt the smell of incest  pic twitter commkckomzixn no shit ,,"East Region, Singapore"
ur,-0.27942582964897156,0.8063950538635254,0.49508950114250183,0.5644423961639404,0.2798343300819397,-0.3192635774612427,0.5810753703117371,0.1643272191286087,0.0369807705283165,0.9416037797927856,-0.9438291192054749,0.07224810123443604,-5.583042621612549,-0.30523747205734253,-1.3014594316482544,0.1639416366815567,0.7194229364395142,-0.43658140301704407,-0.39939218759536743,0.025185151025652885,-0.4559200704097748,0.2515769302845001,0.14304830133914948,1.2229725122451782,-0.7314794063568115,0.7053187489509583,0.6257554292678833,-0.39441627264022827,-0.2574399709701538,0.6309285759925842,-0.706931471824646,0.14400282502174377,0.2892064154148102,-0.20747925341129303,0.6722922325134277,0.054649218916893005,-0.2110697627067566,0.5995956063270569,-0.45116370916366577,0.2539258599281311,-0.975446343421936,0.199555903673172,0.14727549254894257,0.2209763079881668,0.011408446356654167,-0.48023346066474915,1.745390772819519,-0.4635227620601654,0.7152957916259766,0.29478389024734497,534318930500673536,having ur smell still best,,"West Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534318241577852928,lai lai lai i smell another up and coming viral tweet from kevan viral chew ,,"North Region, Singapore"
dental,-0.0056573632173240185,-0.03146854415535927,-1.1686232089996338,-0.32924818992614746,0.39337801933288574,-0.6464453935623169,0.20734138786792755,-0.6976591348648071,-0.19864240288734436,-1.2111526727676392,-0.42191627621650696,-0.33995336294174194,-1.8529866933822632,0.9988136887550354,1.073983907699585,0.648221492767334,0.4244273900985718,-0.367197722196579,0.8165490627288818,-0.40433648228645325,-0.7204143404960632,0.47580426931381226,0.050801292061805725,-0.30577775835990906,0.1324230581521988,-0.08502157777547836,0.4895344376564026,1.3501014709472656,0.784143328666687,0.38618144392967224,0.11018908768892288,-0.8471716642379761,0.3233986794948578,-1.4575223922729492,-0.4287301003932953,-0.8159937858581543,-0.22624064981937408,1.9471477270126343,-0.20094452798366547,0.8116852641105652,-0.5567771792411804,0.4228678047657013,-0.6509527564048767,0.14335468411445618,0.9792491793632507,-0.8333234786987305,0.4863237738609314,0.5999215245246887,-0.14813420176506042,-0.7254995703697205,534274072394215424,really love the smell of my dental place,,"Central Region, Singapore"
chem,1.4919732809066772,0.4995872378349304,0.39299362897872925,-0.4613591134548187,0.05862897261977196,0.3111891448497772,0.6305844187736511,-0.29579228162765503,0.3361366093158722,0.04619067907333374,-0.5584321618080139,-0.8559103608131409,-2.7253828048706055,0.6154754757881165,0.026446932926774025,-0.18723338842391968,0.5652469396591187,-0.152909517288208,-1.0069762468338013,0.8019027709960938,-1.0770260095596313,1.8819953203201294,1.1829445362091064,0.27766984701156616,-0.9732734560966492,-0.25948038697242737,0.19904667139053345,-0.29025596380233765,0.647007405757904,0.8996991515159607,0.6942577958106995,-0.8576679825782776,0.4133974611759186,-0.8772730231285095,-0.8912751078605652,-0.49528470635414124,-0.41547948122024536,0.9066982865333557,1.261641025543213,0.47225064039230347,0.30101320147514343,0.43113991618156433,0.09085813909769058,-0.1562393754720688,0.5300005078315735,-0.0457020066678524,-0.35328802466392517,-0.033287324011325836,-0.7173309326171875,-0.28912144899368286,534231845840232448,hair gt the chem smell ,,"West Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534220486050201600,i smell you everywhere ,,"North-East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534196741671624704,wowiee   this is the binturong also known as the bearcat they smell like popcorn pic twitter comdwotyq9nfc,,"East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534190567551270912,who the heck likes to smell so much perfume,,"Central Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534189724433252352,when the make up artist has just come from a smoke and you have to smell their stinky fingers ,,"Central Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533981416141238272,why is the smell of books so addictive ,,"North Region, Singapore"
mee,0.012822221964597702,1.6165693998336792,-0.45753660798072815,-0.37588587403297424,-0.40069955587387085,0.282372385263443,-1.1939380168914795,-0.12719576060771942,-0.034931305795907974,-0.4398644268512726,-0.5681642889976501,0.4879662096500397,-2.7495603561401367,-0.9448907971382141,-0.8856678605079651,-0.1692679077386856,0.027757031843066216,-0.052296679466962814,-2.0058443546295166,-0.47241511940956116,0.6090748906135559,-0.19899967312812805,0.46640726923942566,2.0202243328094482,0.593625009059906,-0.9639872908592224,1.0968317985534668,-0.5574800372123718,-0.5798643827438354,-1.6192482709884644,-1.0706541538238525,1.1566044092178345,0.7212518453598022,-0.33693626523017883,0.19534961879253387,-1.125260353088379,0.3291739821434021,-0.2824329435825348,0.0832313820719719,0.12615075707435608,-1.4828442335128784,-0.03482756018638611,-0.2210564911365509,-0.2863409221172333,-0.1670461893081665,-0.23029035329818726,0.565091609954834,-0.025518326088786125,1.1059653759002686,1.0761209726333618,533951141181001728,maggi mee smell from where sia ,,"North-East Region, Singapore"
biryani,-0.13868889212608337,0.061962731182575226,0.0020993323996663094,-0.4573267698287964,0.27756255865097046,-0.051484834402799606,-0.9251359701156616,0.19794955849647522,0.2039964646100998,-0.8655171990394592,-1.0338884592056274,-1.3549894094467163,-0.9907488226890564,-0.1266798973083496,0.28512507677078247,-0.06754018366336823,0.518798828125,-1.2365565299987793,-0.22255319356918335,0.15879011154174805,-0.36155474185943604,1.07025146484375,-0.34238818287849426,0.8736479878425598,0.2353309839963913,1.265871286392212,0.15739306807518005,-0.21259526908397675,0.5472890734672546,-0.9076553583145142,1.0797441005706787,1.0199487209320068,-0.37466418743133545,-0.4320809245109558,-0.0688781663775444,-0.5064348578453064,0.2603929340839386,-0.2061140537261963,0.8071461915969849,0.056472886353731155,0.4645058512687683,-0.17788171768188477,-0.7220213413238525,-0.3386058509349823,0.27883994579315186,1.2675172090530396,0.7074917554855347,-0.4766421318054199,0.396481990814209,-0.015956856310367584,533947880617177088,fuck wheres the biryani smell coming from ,,"North-East Region, Singapore"
