index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,id,processed_tweets,LOC,place,loc_pretrained
same,0.395539999,0.209399998,0.480949998,0.386350006,-0.012639,0.304800004,1.246600032,0.244729996,-0.022189001,1.002400041,-0.213599995,-0.282539994,-4.897900105,0.280690014,0.140000001,0.094360001,0.865249991,-0.553219974,-0.790329993,-0.252139986,0.229259998,0.303900003,0.083783999,0.310660005,-0.518140018,0.449119985,-0.022064,-0.506079972,-0.147159994,-0.274250001,-0.199410006,0.588050008,-0.035135001,-0.257789999,0.079328001,-0.0018605,-0.234669998,0.154630005,0.233960003,-0.544950008,-0.770190001,0.187590003,0.269910008,-0.570479989,-0.409480006,-0.33871001,0.33919999,-0.095949002,0.131860003,0.0096343,4.53473E+17, 08 same smell as swimming pool ,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53475E+17, i didnt know rain could be smell ,,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53489E+17, with smell of  bincho at hua bee http instagram compmhskrneiks,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53489E+17,the bus smell like stinky foot omg,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53492E+17, steady steady i havent bath tho but i smell nice u still want ,,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53576E+17,yung lumabas kami saglit ni yung kasama mo sa dorm umutot sa kwarto porket wala kami pagpasok namen heaven ang smell ,,"Central Region, Singapore",
garlic,-0.084721737,-0.883864403,0.516237438,-0.182155788,0.429498285,0.459021628,-1.471717954,-0.47124204,-0.114556476,-0.610639274,-0.541635096,-0.877731025,-2.530314207,-0.499453336,0.056539513,-0.174349532,0.89128828,-1.13031137,0.739352763,-0.632849336,-1.24026525,0.36688441,0.437703997,-0.083482906,0.322704107,1.018121481,-0.075090863,1.114219189,0.793435991,-1.097921371,0.323686838,1.17454648,-1.304797173,-0.031977497,-0.787324309,-0.737403035,0.101497479,0.07844279,1.692252755,1.694242835,-0.151538581,-1.241267562,0.085853428,-0.727757871,0.706189036,0.363321662,1.013561249,-0.352468401,0.225738868,0.110909343,4.53586E+17,  yessssss the garlic smell just nice not too strong and not too bland hahaha,,"North-East Region, Singapore",
room,-0.327402323,0.016518075,0.759532988,-0.053804543,0.137218863,-0.171755403,1.656740069,-0.182149649,-0.110040337,-0.002703462,0.178831175,0.249535099,-5.009642601,-0.061077826,0.093941033,0.25584802,0.144865319,-0.291400075,-0.789980471,-0.420365781,-0.643049538,-0.86872828,-0.263930619,0.359899044,-0.028601106,0.459806681,-0.677838683,-0.112318702,-0.032999676,0.336009234,-0.429931253,-0.014256003,-0.40808785,-0.502000928,-0.209175453,-0.420164734,-0.03287752,0.630337358,0.808931649,0.58942008,-0.537591875,1.569836736,-0.717046976,0.159032375,0.676472664,0.545016646,0.885742009,0.025289079,-0.121237338,0.270694494,4.53596E+17,shit my whole room smell with af perfume ,,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5381E+17,vanila flavour my father ciggs so addictive smell,,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53833E+17,the no durians on public transport rule needs to be expanded to include mcdonalds fries this smell is driving my stomach into overdrive ,,"Central Region, Singapore",
your,-0.113119997,-0.314119995,-0.198290005,0.922699988,0.211280003,0.061744001,1.608399987,0.012798,-0.292309999,0.074051,-0.160040006,0.135140002,-6.246200085,-0.256419986,-0.911859989,-0.081339002,0.539990008,-0.151150003,0.10114,-0.259110004,-0.329809994,0.181639999,-0.184259996,1.052299976,-0.777580023,0.519919991,0.536949992,0.389039993,0.73973,0.206,-0.697780013,-0.379220009,-0.055484999,-0.350690007,0.823809981,0.215440005,0.540979981,0.599780023,-0.168410003,-0.019626999,-0.755930007,-0.073131002,-0.06081,0.052418001,0.853209972,-0.425870001,0.548910022,0.023269,0.683520019,0.239649996,4.53841E+17, i miss our long talks your smile your laugh your smell your kisses and your hugs i wish i could have them back ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53877E+17,omg now i smell ham fml im so hungry ,,"North-East Region, Singapore",
sweat,-1.225092053,-0.871592522,0.376108468,0.171558857,0.266988188,0.856907725,1.162603617,0.20808363,0.236258194,0.680833459,0.030313043,0.624081492,-2.932407379,0.555022418,-0.45966205,0.561024964,-0.304626137,-0.515862405,-0.702052891,-0.796287298,-0.773717284,0.277660191,0.783981144,0.353206128,0.80313158,0.847595036,0.241575673,1.110402584,-0.842859209,-0.02383865,0.056846943,0.547503293,-0.169184133,0.432343781,0.117237099,-0.259752214,-1.100776076,0.092716232,0.55674386,1.226982236,0.027728178,-0.472752154,-0.809462428,-0.220310137,0.23531723,-0.234455675,0.874348402,0.816321194,0.496930093,-0.156144708,4.53915E+17,i think ppl on mrt avoid me cuz of my sweat smell sia ive been like sweatig since 7am im sorry ,,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5405E+17, even more disgusting now bet you smell like some construction workers now,,"North Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54144E+17,i really smell 200 for today ha   sheeeet 7k isang araw laaaaaang,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54185E+17,singaporeans tend to look and ask and hear and smell about everything but they never tend to do anything,,"North Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54202E+17,parknara i think they will probably go to their owner because they got the smell they will know it ,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54274E+17,  please wash it baby hahahahha i dont even know how i smell hahahahahaha,,"West Region, Singapore",
good,0.617426515,-0.065638959,0.139611185,-0.105585173,0.151902378,1.006352305,1.738335252,0.289022982,-0.582464933,0.427636117,-0.949155152,0.288542658,-7.562199116,-0.127652377,-0.083671771,0.10546723,0.674584031,-0.684330761,-1.196787,-0.007128775,-0.562087297,0.099106207,-0.182061031,0.768727362,0.214944661,1.111216903,0.228432372,-0.07073123,1.036605716,-0.493717492,-0.314434141,0.572483718,-0.178344712,0.248665005,0.313705713,0.687915027,-0.214069486,0.199595422,0.26532948,1.280631065,-1.718475699,-0.216623321,0.706891954,0.299118817,0.437786937,0.292314649,0.295534134,-0.080229834,-0.306587696,0.193170547,4.54311E+17, dat dat good smell pic twitter com5cij8acu0o great capture,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54385E+17,i smell so nice 3 cheyk,,"West Region, Singapore",
heavenly,-0.53994751,-0.301528573,0.19012782,0.906506896,0.071111843,0.499988317,1.177967668,-0.218177751,-1.507247448,-0.694891632,-0.69845134,-0.079122417,-2.168659925,-0.530324697,0.366187423,0.693964958,1.05397737,0.287183046,0.303176552,-0.060294516,-0.295277476,-0.463964343,-0.617622793,-0.030873353,1.073757172,1.029378772,-0.442578733,0.017455967,0.981567144,0.142108023,-0.028641753,-0.091218531,0.117823623,-0.038814589,-0.201094568,-0.191940546,-0.46274212,-0.554153562,0.096917816,0.812022984,0.444719344,-0.595641792,-0.228880197,-0.35219422,0.028386502,0.225197405,1.073068857,-0.338074982,0.486821294,0.944969058,4.54393E+17,durian coffee from penang courtesy of my colleague now my office is filled with heavenly smell  http instagram compmoh320ljzb,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54397E+17, thats what that smell is ,,"Central Region, Singapore",
morning,0.679037273,0.109963678,-0.022066113,-0.330101937,-0.149897918,0.540581167,1.590833902,0.165335566,-0.56681931,-0.250958949,-0.945812643,-0.18955639,-5.04865551,0.105921619,-0.743475318,0.239425436,0.238775462,-0.631129444,-1.28061676,-0.229794294,-0.775381625,-0.068059169,-0.843293726,-0.030990411,0.785758555,0.860451937,-0.224000439,-0.32852146,0.983645558,0.42725265,-0.938346088,0.459660619,0.306204915,0.417287529,-0.078815177,0.459825426,-0.139916688,1.166229606,0.913469434,1.330350518,-1.674340248,0.008241453,0.589187086,0.783287942,0.411655366,0.951138616,-0.147105172,-0.536563218,-0.187257096,0.796767831,4.54424E+17,the smell of the morning is the best thing that can happen to ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54527E+17,compass point is the same as ever smell of rats everywhere around the building,,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5456E+17,"sometimes i wonder if i smell nicehahahahahah",,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54569E+17,i smell food its damn good  im hungry,,"North Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54581E+17,going out with ytf smell thanks to ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54701E+17,i smell your perfume ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54711E+17,think of the smell can really just vomit zz,,"North Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54829E+17,the last thing i have to smell is ones make up or excessive use of shampoo  ,,"Central Region, Singapore",
books,0.441452175,-0.23409231,0.146707848,0.305226743,0.96594274,-0.610292852,1.194388032,-0.770952046,-0.113604106,-0.498316407,0.387804091,-0.021823261,-4.245357037,0.396877378,-0.838915884,-0.341115355,0.268107325,0.085852817,0.177870795,1.289625049,-0.649767995,-0.114044406,0.166471794,-0.059473727,-0.672564209,0.229656965,-0.045067366,-0.172186971,0.806671262,-0.406734228,0.992867291,-0.069484115,-0.388415843,0.522434354,-0.218116567,-0.907830834,0.25568217,-0.069514424,0.816736698,-1.031681418,0.246967033,0.632332444,-0.242214814,0.162703767,0.893729448,0.052159224,0.059196077,-0.374727666,-1.373862982,-0.072263047,4.54835E+17,after so long kinda missed how books smell hehehe ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55009E+17, hahhahaa smell eye fake ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55156E+17,i smell holiday in the air bye uni life for 2 weeks xx  changi international airport sin http instagram compmtiqplzd1,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55156E+17,why my shirt like got the smell of sambal sia kimaaak ,changi international airport,"West Region, Singapore",
your,-0.113119997,-0.314119995,-0.198290005,0.922699988,0.211280003,0.061744001,1.608399987,0.012798,-0.292309999,0.074051,-0.160040006,0.135140002,-6.246200085,-0.256419986,-0.911859989,-0.081339002,0.539990008,-0.151150003,0.10114,-0.259110004,-0.329809994,0.181639999,-0.184259996,1.052299976,-0.777580023,0.519919991,0.536949992,0.389039993,0.73973,0.206,-0.697780013,-0.379220009,-0.055484999,-0.350690007,0.823809981,0.215440005,0.540979981,0.599780023,-0.168410003,-0.019626999,-0.755930007,-0.073131002,-0.06081,0.052418001,0.853209972,-0.425870001,0.548910022,0.023269,0.683520019,0.239649996,4.55214E+17,damn i miss your smell,,"North-East Region, Singapore",
by,-0.977039993,0.158840001,0.537039995,0.037276998,-0.263940006,0.270720005,0.037640002,0.711870015,-0.46566999,-0.66595,-0.175929993,0.441439986,-5.073800087,-0.47973001,-0.453839988,-0.210010007,0.738600016,-0.047051001,0.197640002,0.129789993,-0.51177001,-0.439720005,-0.048891,-0.727670014,0.456719995,0.121399999,0.091485001,0.631780028,0.719449997,0.346700013,-0.102329999,-0.393909991,-0.698010027,0.239570007,1.241299987,0.049915001,0.176960006,0.579789996,0.098486997,-1.104799986,-0.822300017,0.289229989,0.219029993,0.029890001,-0.232940003,0.327259988,-0.917209983,0.270660013,-0.390460014,-0.069415003,4.55258E+17,woke up by smell  ng residence http instagram compmurdljpbmm,,"Central Region, Singapore",
coffee,-0.086741611,-0.476502895,-0.026239203,-0.134721905,0.193738952,0.450403661,0.613651097,-1.139238715,0.237771958,-0.248722449,-0.640056968,-0.365855873,-4.70764637,-0.160714626,0.213854507,0.447438389,1.068370581,-0.84250015,0.15467155,-0.042197432,-0.875746369,-0.365383595,-0.058225073,-0.491624594,1.004520655,0.877911925,0.010069402,0.023093645,0.937280536,-0.571750641,0.092947371,0.160290644,-1.190690398,0.082002126,0.11478094,-0.299444526,0.120506689,0.540990055,1.089323521,2.093777657,-1.075091362,0.180314615,-0.959714592,-0.401135057,1.23597002,0.687227368,0.208974168,0.083603524,-0.91131264,0.318753123,4.55263E+17,the smell of coffee a white chocolate mocha and wattpad having break now pic twitter comrdygsy6m9n,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55264E+17,i smell you ,,"North-East Region, Singapore",
rice,0.442583948,-0.68396914,0.898222923,-0.661363184,0.317827076,0.20726189,-0.824717402,0.426659644,-0.061495051,-0.683575571,-0.702189803,-0.553661883,-3.407380104,-0.249012455,0.67699188,0.337678581,0.332821637,-1.187211156,0.958546937,-0.17640397,-1.273771763,0.400490552,0.400953352,0.143317059,0.126384169,0.853873134,0.214359641,-0.125182256,0.60418731,-1.034639001,0.608280122,1.043077946,-1.99714601,-0.319800794,-0.339769542,0.057463001,-0.116642408,0.025345026,1.410246849,0.809903383,-0.596919179,-0.452926189,-0.18776767,-0.809676886,1.126915336,0.57460618,0.57896328,-0.437956989,-0.016618455,0.478714466,4.55279E+17,crazy thing is my bag is emitting the chicken rice smell,,"North-East Region, Singapore",
rice,0.442583948,-0.68396914,0.898222923,-0.661363184,0.317827076,0.20726189,-0.824717402,0.426659644,-0.061495051,-0.683575571,-0.702189803,-0.553661883,-3.407380104,-0.249012455,0.67699188,0.337678581,0.332821637,-1.187211156,0.958546937,-0.17640397,-1.273771763,0.400490552,0.400953352,0.143317059,0.126384169,0.853873134,0.214359641,-0.125182256,0.60418731,-1.034639001,0.608280122,1.043077946,-1.99714601,-0.319800794,-0.339769542,0.057463001,-0.116642408,0.025345026,1.410246849,0.809903383,-0.596919179,-0.452926189,-0.18776767,-0.809676886,1.126915336,0.57460618,0.57896328,-0.437956989,-0.016618455,0.478714466,4.5528E+17,but funny thing is the chicken rice smell damn strong on me hahahahabababahahah,,"North-East Region, Singapore",
rice,0.442583948,-0.68396914,0.898222923,-0.661363184,0.317827076,0.20726189,-0.824717402,0.426659644,-0.061495051,-0.683575571,-0.702189803,-0.553661883,-3.407380104,-0.249012455,0.67699188,0.337678581,0.332821637,-1.187211156,0.958546937,-0.17640397,-1.273771763,0.400490552,0.400953352,0.143317059,0.126384169,0.853873134,0.214359641,-0.125182256,0.60418731,-1.034639001,0.608280122,1.043077946,-1.99714601,-0.319800794,-0.339769542,0.057463001,-0.116642408,0.025345026,1.410246849,0.809903383,-0.596919179,-0.452926189,-0.18776767,-0.809676886,1.126915336,0.57460618,0.57896328,-0.437956989,-0.016618455,0.478714466,4.55281E+17,cant stop smiling about the chicken rice smell from my bag hahahaha,,"Central Region, Singapore",
shit,0.784153998,0.184749678,-0.165718064,-0.229203418,0.450746059,0.542936683,0.997647166,0.294723064,0.106531411,1.033719778,0.256932348,0.702539444,-6.055430412,-0.424916565,-0.151301667,-0.410615593,-0.199331686,-0.678394556,-1.00693047,0.014828815,-0.435519993,0.504248083,0.545526922,0.646593034,0.27852416,0.048893157,0.077583522,-0.054940198,-1.166048527,-0.525598049,-1.149534225,0.73392725,-0.260693192,-0.183014423,-0.476977229,0.467787415,-0.596588135,-0.132410124,0.207644448,0.173862308,-0.763313293,0.248334959,0.233652249,-0.546293259,-0.299701959,-0.18200694,1.054004669,0.580851972,-0.146691263,0.932187676,4.55298E+17,i smell like shit now hair messed up ,,"North-East Region, Singapore",
flower,-1.485007644,-1.208518147,0.347252101,0.768363774,0.400084168,-0.441010028,1.00142467,0.256213576,0.504709363,-0.300854981,-0.562968552,0.94410342,-2.85578227,0.14351292,-0.65577513,0.653321207,-0.264280766,0.054665942,1.006351709,-0.094249442,-0.795464635,-0.339706749,0.084896728,-0.220549315,0.286917239,0.44570902,-1.035174847,0.617384613,0.982352614,-0.287841052,0.431719363,0.269552708,0.43455866,-0.803441107,0.268373311,-0.539246082,-0.470825523,0.114421315,1.334455729,0.250617176,-0.978890479,-1.055013418,-0.444019616,0.163602129,0.115094051,0.451845556,0.371352047,-0.843910754,0.107448854,0.407635331,4.55351E+17,whats that flower smell smell like butter ,,"Central Region, Singapore",
shit,0.784153998,0.184749678,-0.165718064,-0.229203418,0.450746059,0.542936683,0.997647166,0.294723064,0.106531411,1.033719778,0.256932348,0.702539444,-6.055430412,-0.424916565,-0.151301667,-0.410615593,-0.199331686,-0.678394556,-1.00693047,0.014828815,-0.435519993,0.504248083,0.545526922,0.646593034,0.27852416,0.048893157,0.077583522,-0.054940198,-1.166048527,-0.525598049,-1.149534225,0.73392725,-0.260693192,-0.183014423,-0.476977229,0.467787415,-0.596588135,-0.132410124,0.207644448,0.173862308,-0.763313293,0.248334959,0.233652249,-0.546293259,-0.299701959,-0.18200694,1.054004669,0.580851972,-0.146691263,0.932187676,4.55476E+17,same chicken shit smell again   4th bn singapore infantry regiment 4 sir http 4sq com1lyztnq,,"West Region, Singapore",
alcohol,-0.165807217,0.534810424,-0.71009028,0.83828181,-0.238036379,1.639163494,0.593826592,-1.256984353,0.145567611,-0.466848701,-0.115636423,-0.916670918,-3.428792238,0.58035928,0.439912111,0.645493627,0.473783493,-0.476918578,0.409454912,0.044074863,-0.400745392,0.709401906,-0.095726296,0.279162765,1.294797659,-1.570039034,0.471162021,-0.235349819,-0.045884017,-0.648453712,-0.434100986,0.622406065,-0.236141294,0.749115407,-0.072168298,-0.624789476,-0.647377133,0.846589625,-0.90113169,0.179804131,-0.30989325,-0.133129314,-0.969043076,-0.793572426,0.925440729,-0.091802604,0.34991914,1.392586589,-1.418298006,0.145857319,4.55519E+17,thank god he alights here the alcohol smell  looking creepy with his stare i saw through the reflection ,,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55557E+17,some people de perfume cnt sia dont they smell themselves before spraying it oh wait dont they smell it before purchasing ,,"Central Region, Singapore",
strong,-0.368203551,-0.265952975,0.246922776,0.911431015,-0.229684561,0.900084674,0.979780793,0.253916532,-0.57344842,0.243244395,-0.413473696,-0.14713259,-4.573150158,-0.6708287,0.643568933,0.362826526,-0.153809816,-0.136315897,0.027790496,-0.791103184,0.165409043,0.668416083,-0.618674934,0.85056895,0.043819252,1.079257727,-0.082003176,0.593399227,0.190358609,0.597167552,0.256340623,-0.290583849,-0.048997972,0.242594153,0.7118572,0.035443757,-0.122985296,0.488714308,-0.527059972,0.748710275,-1.390913606,-0.392196923,1.157021999,0.13408196,-0.339950502,-0.345501214,-0.121346362,0.425792992,0.134679362,-0.140622959,4.5563E+17,where is there such a strong smell of otah haha,,"North Region, Singapore",
fragrant,-0.924774647,-0.864828825,0.865584552,1.306403279,0.532426596,0.378598005,0.014367339,-0.845580757,-0.320126027,-1.450765729,-1.508825421,-0.013799945,-0.952773094,-0.530431986,0.3607499,0.878634214,0.386324495,0.311283529,0.820103049,0.191824093,-0.405675441,-0.363283575,-0.599430621,-0.313505203,0.307194948,1.446351767,0.064084686,-0.017627206,0.753956676,-0.215114877,1.120220304,0.206980675,0.168992057,0.382499307,0.031128708,-0.067568287,-0.854373038,0.39776361,0.135213152,0.326414675,0.936521351,-0.352047294,-0.259373903,-0.487232238,-0.064192705,0.461942762,0.103533857,0.108974949,0.202944696,0.092100002,4.5565E+17,"lemon cakecut and serve for the boysomg luv the fragrant smell of citrus fruit  http instagram compmxdadrofik",,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55682E+17,i smell black pepper crab omg craving,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55683E+17,it also feel good to c the house so clean  smell so nice  ,,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5572E+17,today is good for running i have always passed this smell delicious bistro no good for running kk http instagram compmxjp5lnmy ,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55733E+17,love it when guys spray cologne that are like so  no preference of it just have to smell good ,,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55735E+17,my boyfriend smell so good,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55768E+17, want smell my fart anot ,,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55848E+17,cb wash this hoodie how many times still got smell ,,"Central Region, Singapore",
