index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,id,processed_tweets,LOC,place,loc_pretrained,sentiment_scores
pee,-0.6962116359999999,0.6790657040000001,0.5324438810000001,-0.21838204600000002,-0.498627424,0.14253965,0.531557441,0.138830185,0.058913197,0.686587811,-0.240426198,-0.07211746299999999,-2.90579772,-0.207694396,-0.016693434,0.856575429,0.221668184,-0.8613532190000001,-0.35178884899999996,-0.439797074,-0.057699762,0.10065292599999999,0.451744914,0.92075187,0.11927584599999999,0.020145863,-0.263043284,0.9968574640000001,-0.387195379,0.28685385,-0.08845210099999999,0.8820913429999999,0.664323449,-0.256669462,-0.399590224,0.12417718800000001,0.064387374,-0.042449098,0.47723767200000006,0.6078126429999999,-0.063577257,0.7174203990000001,-0.9043745990000001,0.11211415400000001,0.8317027090000001,0.31430628899999996,0.5876001120000001,0.845114052,0.029814744,0.690204382,4.53101e+17,theres a pee smell on the train ,,"North-East Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53144e+17,hermenc smell your mother cb until want puke,,"Central Region, Singapore",,-0.4767
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5318e+17,my bag smell of sweets damn gross oh my,,"West Region, Singapore",,-0.3818
showered,-1.179716825,0.245872602,1.6267354490000001,-0.215091392,-0.45009011,-0.174178585,-0.026364805,-1.1515468359999999,-0.388709605,0.451653928,-0.6779096720000001,-1.0638420579999999,-1.7924621109999999,1.014175773,-0.802262485,0.676313102,-0.921488225,-1.145022273,-1.274422288,-0.667645752,-1.032734275,0.07647267,-0.42192348799999996,-0.952495575,-0.067291461,1.181405425,-0.564583242,-0.8807872529999999,-0.141139627,0.150297239,0.009673689000000001,1.5083533530000002,0.645431876,-0.053645436,-1.023880243,-0.255704343,-0.373888165,0.65340513,0.160145625,1.464612842,1.4830063580000001,0.7475633620000001,0.5298762920000001,-0.814339578,0.607910275,-0.6184861660000001,0.755895257,0.128987521,-1.064903259,-0.10174425699999999,4.53192e+17,someone decided to smell like he showered in fish sauce tonight at singapore http 4sq compfpcpv,,"Central Region, Singapore",,0.3612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53222e+17,i didnt expect my hair to smell so good that i turn over and go  ,,"North-East Region, Singapore",,0.5777
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53318e+17, buay kun leh  dont have you smell here ,,"Central Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53421e+17, even if we dont talk about it the sound and the smell will forever linger in our minds and noses haha ,,"East Region, Singapore",,0.4588
same,0.395539999,0.209399998,0.480949998,0.386350006,-0.012639,0.30480000399999996,1.2466000320000001,0.244729996,-0.022189001,1.002400041,-0.213599995,-0.28253999399999996,-4.897900105,0.280690014,0.14000000099999999,0.094360001,0.8652499909999999,-0.553219974,-0.790329993,-0.25213998600000004,0.22925999800000002,0.30390000300000003,0.083783999,0.310660005,-0.518140018,0.449119985,-0.022064,-0.506079972,-0.14715999400000002,-0.274250001,-0.19941000600000003,0.588050008,-0.035135001,-0.257789999,0.079328001,-0.0018605,-0.23466999800000002,0.154630005,0.233960003,-0.5449500079999999,-0.7701900009999999,0.187590003,0.26991000800000003,-0.570479989,-0.409480006,-0.33871001,0.33919999,-0.09594900199999999,0.131860003,0.009634299999999998,4.53473e+17, 08 same smell as swimming pool ,,"East Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53475e+17, i didnt know rain could be smell ,,"West Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53489e+17, with smell of  bincho at hua bee http instagram compmhskrneiks,,"Central Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53492e+17, steady steady i havent bath tho but i smell nice u still want ,,"North-East Region, Singapore",,0.631
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53576e+17,yung lumabas kami saglit ni yung kasama mo sa dorm umutot sa kwarto porket wala kami pagpasok namen heaven ang smell ,,"Central Region, Singapore",,0.5106
garlic,-0.08472173699999999,-0.883864403,0.516237438,-0.182155788,0.429498285,0.45902162799999996,-1.471717954,-0.47124204,-0.11455647599999999,-0.610639274,-0.541635096,-0.877731025,-2.530314207,-0.499453336,0.056539513,-0.174349532,0.89128828,-1.13031137,0.739352763,-0.632849336,-1.24026525,0.36688441,0.437703997,-0.083482906,0.322704107,1.0181214809999999,-0.075090863,1.1142191890000002,0.793435991,-1.097921371,0.32368683800000003,1.17454648,-1.3047971729999999,-0.031977497,-0.787324309,-0.737403035,0.101497479,0.07844279,1.692252755,1.694242835,-0.151538581,-1.241267562,0.08585342800000001,-0.7277578709999999,0.7061890359999999,0.36332166200000005,1.013561249,-0.35246840100000004,0.225738868,0.11090934300000001,4.53586e+17,  yessssss the garlic smell just nice not too strong and not too bland hahaha,,"North-East Region, Singapore",,-0.4265
room,-0.327402323,0.016518075,0.759532988,-0.053804542999999996,0.137218863,-0.171755403,1.656740069,-0.182149649,-0.11004033699999999,-0.0027034620000000002,0.178831175,0.24953509899999998,-5.009642601,-0.061077825999999995,0.09394103300000001,0.25584802,0.144865319,-0.291400075,-0.7899804709999999,-0.420365781,-0.643049538,-0.86872828,-0.263930619,0.359899044,-0.028601106,0.459806681,-0.6778386829999999,-0.11231870199999999,-0.032999676,0.336009234,-0.42993125299999996,-0.014256003,-0.40808785,-0.502000928,-0.209175453,-0.420164734,-0.03287752,0.630337358,0.808931649,0.58942008,-0.537591875,1.5698367359999998,-0.7170469759999999,0.159032375,0.6764726640000001,0.545016646,0.8857420090000001,0.025289079,-0.12123733800000001,0.270694494,4.53596e+17,shit my whole room smell with af perfume ,,"North-East Region, Singapore",,-0.5574
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5381e+17,vanila flavour my father ciggs so addictive smell,,"North-East Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53833e+17,the no durians on public transport rule needs to be expanded to include mcdonalds fries this smell is driving my stomach into overdrive ,,"Central Region, Singapore",,-0.296
your,-0.11311999699999999,-0.314119995,-0.198290005,0.922699988,0.211280003,0.06174400099999999,1.6083999869999999,0.012798,-0.292309999,0.074051,-0.16004000599999998,0.13514000199999998,-6.246200085,-0.256419986,-0.9118599890000001,-0.08133900200000001,0.539990008,-0.151150003,0.10114,-0.259110004,-0.329809994,0.181639999,-0.184259996,1.052299976,-0.777580023,0.519919991,0.536949992,0.389039993,0.73973,0.20600000000000002,-0.6977800129999999,-0.37922000899999997,-0.05548499900000001,-0.350690007,0.8238099809999999,0.215440005,0.540979981,0.599780023,-0.168410003,-0.019626999,-0.755930007,-0.073131002,-0.06081,0.052418001,0.853209972,-0.425870001,0.548910022,0.023269,0.683520019,0.239649996,4.53841e+17, i miss our long talks your smile your laugh your smell your kisses and your hugs i wish i could have them back ,,"Central Region, Singapore",,0.9287
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53877e+17,omg now i smell ham fml im so hungry ,,"North-East Region, Singapore",,0.0
sweat,-1.225092053,-0.871592522,0.376108468,0.17155885699999998,0.266988188,0.856907725,1.162603617,0.20808363,0.23625819399999998,0.680833459,0.030313042999999998,0.6240814920000001,-2.932407379,0.555022418,-0.45966205,0.561024964,-0.304626137,-0.515862405,-0.7020528909999999,-0.796287298,-0.7737172840000001,0.277660191,0.7839811440000001,0.35320612799999995,0.80313158,0.847595036,0.24157567300000002,1.110402584,-0.8428592090000001,-0.02383865,0.056846943,0.547503293,-0.16918413300000001,0.43234378100000004,0.117237099,-0.259752214,-1.100776076,0.092716232,0.55674386,1.226982236,0.027728178,-0.472752154,-0.809462428,-0.220310137,0.23531723,-0.234455675,0.8743484020000001,0.816321194,0.49693009299999996,-0.15614470800000002,4.53915e+17,i think ppl on mrt avoid me cuz of my sweat smell sia ive been like sweatig since 7am im sorry ,,"West Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5405e+17, even more disgusting now bet you smell like some construction workers now,,"North Region, Singapore",,-0.2944
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54144e+17,i really smell 200 for today ha   sheeeet 7k isang araw laaaaaang,,"Central Region, Singapore",,0.34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54185e+17,singaporeans tend to look and ask and hear and smell about everything but they never tend to do anything,,"North Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54202e+17,parknara i think they will probably go to their owner because they got the smell they will know it ,,"East Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54274e+17,  please wash it baby hahahahha i dont even know how i smell hahahahahaha,,"West Region, Singapore",,0.3182
good,0.617426515,-0.06563895900000001,0.139611185,-0.105585173,0.151902378,1.006352305,1.738335252,0.289022982,-0.582464933,0.42763611700000004,-0.949155152,0.288542658,-7.562199116,-0.12765237699999998,-0.08367177099999999,0.10546723,0.674584031,-0.6843307609999999,-1.196787,-0.007128775,-0.562087297,0.09910620699999999,-0.182061031,0.768727362,0.214944661,1.1112169029999999,0.228432372,-0.07073123,1.036605716,-0.49371749200000004,-0.314434141,0.572483718,-0.178344712,0.248665005,0.313705713,0.6879150270000001,-0.214069486,0.199595422,0.26532948,1.280631065,-1.718475699,-0.216623321,0.706891954,0.299118817,0.43778693700000004,0.292314649,0.295534134,-0.080229834,-0.306587696,0.193170547,4.54311e+17, dat dat good smell pic twitter com5cij8acu0o great capture,,"East Region, Singapore",,0.7906
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54385e+17,i smell so nice 3 cheyk,,"West Region, Singapore",,0.4754
heavenly,-0.53994751,-0.301528573,0.19012782,0.9065068959999999,0.071111843,0.499988317,1.177967668,-0.218177751,-1.5072474480000002,-0.694891632,-0.69845134,-0.079122417,-2.168659925,-0.5303246970000001,0.36618742299999996,0.693964958,1.05397737,0.287183046,0.303176552,-0.060294516,-0.29527747600000004,-0.46396434299999995,-0.617622793,-0.030873353,1.073757172,1.029378772,-0.44257873299999995,0.017455967,0.9815671440000001,0.142108023,-0.028641753,-0.09121853099999999,0.117823623,-0.038814589,-0.201094568,-0.19194054600000002,-0.46274212,-0.554153562,0.09691781599999999,0.8120229840000001,0.44471934399999996,-0.595641792,-0.22888019699999998,-0.35219422,0.028386502,0.225197405,1.073068857,-0.338074982,0.48682129399999996,0.944969058,4.54393e+17,durian coffee from penang courtesy of my colleague now my office is filled with heavenly smell  http instagram compmoh320ljzb,,"Central Region, Singapore",,0.7579
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54397e+17, thats what that smell is ,,"Central Region, Singapore",,0.0
morning,0.6790372729999999,0.10996367800000001,-0.022066113,-0.330101937,-0.14989791800000002,0.540581167,1.590833902,0.165335566,-0.56681931,-0.250958949,-0.945812643,-0.18955639,-5.04865551,0.10592161900000001,-0.743475318,0.23942543600000002,0.238775462,-0.631129444,-1.28061676,-0.22979429399999998,-0.775381625,-0.068059169,-0.843293726,-0.030990411000000002,0.785758555,0.860451937,-0.224000439,-0.32852146,0.983645558,0.42725265,-0.938346088,0.459660619,0.306204915,0.417287529,-0.078815177,0.45982542600000004,-0.139916688,1.166229606,0.913469434,1.330350518,-1.674340248,0.008241453000000001,0.589187086,0.7832879420000001,0.411655366,0.9511386159999999,-0.147105172,-0.536563218,-0.187257096,0.7967678309999999,4.54424e+17,the smell of the morning is the best thing that can happen to ,,"Central Region, Singapore",,0.6369
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54527e+17,compass point is the same as ever smell of rats everywhere around the building,,"North-East Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5456e+17,sometimes i wonder if i smell nicehahahahahah,,"Central Region, Singapore",,0.4215
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54569e+17,i smell food its damn good  im hungry,,"North Region, Singapore",,0.0516
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54581e+17,going out with ytf smell thanks to ,,"Central Region, Singapore",,0.4404
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54701e+17,i smell your perfume ,,"Central Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54711e+17,think of the smell can really just vomit zz,,"North Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54829e+17,the last thing i have to smell is ones make up or excessive use of shampoo  ,,"Central Region, Singapore",,0.0
books,0.441452175,-0.23409231,0.146707848,0.305226743,0.96594274,-0.610292852,1.194388032,-0.7709520459999999,-0.113604106,-0.498316407,0.387804091,-0.021823261,-4.245357037,0.39687737799999995,-0.8389158840000001,-0.341115355,0.268107325,0.085852817,0.177870795,1.289625049,-0.649767995,-0.114044406,0.166471794,-0.059473727000000004,-0.672564209,0.229656965,-0.045067366,-0.17218697100000002,0.8066712620000001,-0.406734228,0.9928672909999999,-0.069484115,-0.388415843,0.5224343539999999,-0.21811656699999998,-0.9078308340000001,0.25568217,-0.069514424,0.8167366979999999,-1.031681418,0.246967033,0.632332444,-0.24221481399999997,0.162703767,0.893729448,0.052159224000000004,0.059196077,-0.374727666,-1.373862982,-0.072263047,4.54835e+17,after so long kinda missed how books smell hehehe ,,"Central Region, Singapore",,-0.2893
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55009e+17, hahhahaa smell eye fake ,,"Central Region, Singapore",,-0.4767
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55156e+17,i smell holiday in the air bye uni life for 2 weeks xx  changi international airport sin http instagram compmtiqplzd1,,"East Region, Singapore",,-0.2263
your,-0.11311999699999999,-0.314119995,-0.198290005,0.922699988,0.211280003,0.06174400099999999,1.6083999869999999,0.012798,-0.292309999,0.074051,-0.16004000599999998,0.13514000199999998,-6.246200085,-0.256419986,-0.9118599890000001,-0.08133900200000001,0.539990008,-0.151150003,0.10114,-0.259110004,-0.329809994,0.181639999,-0.184259996,1.052299976,-0.777580023,0.519919991,0.536949992,0.389039993,0.73973,0.20600000000000002,-0.6977800129999999,-0.37922000899999997,-0.05548499900000001,-0.350690007,0.8238099809999999,0.215440005,0.540979981,0.599780023,-0.168410003,-0.019626999,-0.755930007,-0.073131002,-0.06081,0.052418001,0.853209972,-0.425870001,0.548910022,0.023269,0.683520019,0.239649996,4.55214e+17,damn i miss your smell,,"North-East Region, Singapore",,-0.5106
by,-0.977039993,0.158840001,0.537039995,0.037276998,-0.263940006,0.270720005,0.037640002,0.711870015,-0.46566999,-0.66595,-0.175929993,0.441439986,-5.0738000869999995,-0.47973001,-0.45383998799999997,-0.210010007,0.7386000159999999,-0.047051000999999995,0.19764000199999998,0.12978999300000002,-0.51177001,-0.439720005,-0.048891000000000004,-0.7276700140000001,0.456719995,0.12139999900000001,0.091485001,0.631780028,0.719449997,0.346700013,-0.102329999,-0.393909991,-0.698010027,0.239570007,1.241299987,0.049915000999999994,0.176960006,0.579789996,0.09848699699999999,-1.104799986,-0.822300017,0.28922998899999997,0.219029993,0.029890001,-0.232940003,0.327259988,-0.917209983,0.27066001300000003,-0.39046001399999997,-0.069415003,4.55258e+17,woke up by smell  ng residence http instagram compmurdljpbmm,,"Central Region, Singapore",,0.0
coffee,-0.086741611,-0.476502895,-0.026239203,-0.134721905,0.193738952,0.450403661,0.613651097,-1.139238715,0.237771958,-0.24872244899999998,-0.640056968,-0.36585587299999994,-4.70764637,-0.160714626,0.213854507,0.447438389,1.068370581,-0.84250015,0.15467155,-0.042197432,-0.875746369,-0.365383595,-0.058225072999999995,-0.49162459399999997,1.004520655,0.877911925,0.010069402,0.023093645,0.9372805359999999,-0.5717506410000001,0.092947371,0.160290644,-1.1906903979999999,0.082002126,0.11478094,-0.299444526,0.120506689,0.540990055,1.0893235209999999,2.093777657,-1.075091362,0.180314615,-0.959714592,-0.401135057,1.23597002,0.687227368,0.20897416800000002,0.083603524,-0.91131264,0.318753123,4.55263e+17,the smell of coffee a white chocolate mocha and wattpad having break now pic twitter comrdygsy6m9n,,"Central Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55264e+17,i smell you ,,"North-East Region, Singapore",,0.0
rice,0.44258394799999995,-0.68396914,0.898222923,-0.6613631839999999,0.31782707600000004,0.20726189,-0.824717402,0.426659644,-0.061495050999999995,-0.683575571,-0.702189803,-0.553661883,-3.4073801039999996,-0.249012455,0.67699188,0.33767858100000003,0.332821637,-1.187211156,0.958546937,-0.17640397,-1.273771763,0.40049055200000006,0.40095335200000004,0.143317059,0.126384169,0.8538731340000001,0.21435964100000002,-0.125182256,0.60418731,-1.034639001,0.608280122,1.043077946,-1.99714601,-0.319800794,-0.33976954200000004,0.057463001,-0.116642408,0.025345026,1.410246849,0.809903383,-0.596919179,-0.452926189,-0.18776767,-0.809676886,1.126915336,0.57460618,0.57896328,-0.43795698899999996,-0.016618455,0.478714466,4.55279e+17,crazy thing is my bag is emitting the chicken rice smell,,"North-East Region, Singapore",,-0.34
rice,0.44258394799999995,-0.68396914,0.898222923,-0.6613631839999999,0.31782707600000004,0.20726189,-0.824717402,0.426659644,-0.061495050999999995,-0.683575571,-0.702189803,-0.553661883,-3.4073801039999996,-0.249012455,0.67699188,0.33767858100000003,0.332821637,-1.187211156,0.958546937,-0.17640397,-1.273771763,0.40049055200000006,0.40095335200000004,0.143317059,0.126384169,0.8538731340000001,0.21435964100000002,-0.125182256,0.60418731,-1.034639001,0.608280122,1.043077946,-1.99714601,-0.319800794,-0.33976954200000004,0.057463001,-0.116642408,0.025345026,1.410246849,0.809903383,-0.596919179,-0.452926189,-0.18776767,-0.809676886,1.126915336,0.57460618,0.57896328,-0.43795698899999996,-0.016618455,0.478714466,4.5528e+17,but funny thing is the chicken rice smell damn strong on me hahahahabababahahah,,"North-East Region, Singapore",,0.6956
rice,0.44258394799999995,-0.68396914,0.898222923,-0.6613631839999999,0.31782707600000004,0.20726189,-0.824717402,0.426659644,-0.061495050999999995,-0.683575571,-0.702189803,-0.553661883,-3.4073801039999996,-0.249012455,0.67699188,0.33767858100000003,0.332821637,-1.187211156,0.958546937,-0.17640397,-1.273771763,0.40049055200000006,0.40095335200000004,0.143317059,0.126384169,0.8538731340000001,0.21435964100000002,-0.125182256,0.60418731,-1.034639001,0.608280122,1.043077946,-1.99714601,-0.319800794,-0.33976954200000004,0.057463001,-0.116642408,0.025345026,1.410246849,0.809903383,-0.596919179,-0.452926189,-0.18776767,-0.809676886,1.126915336,0.57460618,0.57896328,-0.43795698899999996,-0.016618455,0.478714466,4.55281e+17,cant stop smiling about the chicken rice smell from my bag hahahaha,,"Central Region, Singapore",,-0.1511
shit,0.784153998,0.184749678,-0.165718064,-0.22920341800000002,0.450746059,0.542936683,0.9976471659999999,0.294723064,0.10653141099999999,1.033719778,0.25693234800000003,0.702539444,-6.055430412000001,-0.424916565,-0.151301667,-0.41061559299999995,-0.199331686,-0.678394556,-1.00693047,0.014828815,-0.435519993,0.504248083,0.5455269220000001,0.646593034,0.27852416,0.048893157,0.077583522,-0.054940197999999996,-1.166048527,-0.525598049,-1.149534225,0.73392725,-0.260693192,-0.183014423,-0.476977229,0.467787415,-0.596588135,-0.132410124,0.207644448,0.17386230800000002,-0.763313293,0.248334959,0.23365224899999998,-0.546293259,-0.29970195899999996,-0.18200694,1.054004669,0.580851972,-0.14669126300000002,0.932187676,4.55298e+17,i smell like shit now hair messed up ,,"North-East Region, Singapore",,-0.5423
flower,-1.485007644,-1.208518147,0.34725210100000004,0.7683637740000001,0.40008416799999996,-0.44101002799999994,1.00142467,0.256213576,0.504709363,-0.300854981,-0.5629685520000001,0.94410342,-2.85578227,0.14351292,-0.65577513,0.6533212070000001,-0.264280766,0.054665942,1.006351709,-0.09424944199999999,-0.795464635,-0.339706749,0.084896728,-0.220549315,0.286917239,0.44570902,-1.035174847,0.6173846129999999,0.9823526140000001,-0.287841052,0.43171936299999997,0.26955270800000003,0.43455866,-0.803441107,0.268373311,-0.539246082,-0.47082552299999997,0.114421315,1.334455729,0.250617176,-0.978890479,-1.055013418,-0.444019616,0.163602129,0.115094051,0.45184555600000004,0.371352047,-0.843910754,0.10744885400000001,0.407635331,4.55351e+17,whats that flower smell smell like butter ,,"Central Region, Singapore",,0.3612
shit,0.784153998,0.184749678,-0.165718064,-0.22920341800000002,0.450746059,0.542936683,0.9976471659999999,0.294723064,0.10653141099999999,1.033719778,0.25693234800000003,0.702539444,-6.055430412000001,-0.424916565,-0.151301667,-0.41061559299999995,-0.199331686,-0.678394556,-1.00693047,0.014828815,-0.435519993,0.504248083,0.5455269220000001,0.646593034,0.27852416,0.048893157,0.077583522,-0.054940197999999996,-1.166048527,-0.525598049,-1.149534225,0.73392725,-0.260693192,-0.183014423,-0.476977229,0.467787415,-0.596588135,-0.132410124,0.207644448,0.17386230800000002,-0.763313293,0.248334959,0.23365224899999998,-0.546293259,-0.29970195899999996,-0.18200694,1.054004669,0.580851972,-0.14669126300000002,0.932187676,4.55476e+17,same chicken shit smell again   4th bn singapore infantry regiment 4 sir http 4sq com1lyztnq,,"West Region, Singapore",,-0.5574
